Slice ID,Slice Type,Slice Bandwidth (Mbps),Latency (ms),Packet Loss Rate (%),Data Rate (Mbps),Traffic Load,Signal Strength,Network Congestion,Transmission Path,Security Mechanism,Attack Type,Security Status,Attack Detection Time (ms),IGJO-SVM Prediction,Adjustment Action,Throughput (Mbps),Energy Efficiency (J/bit),Packet Delivery Ratio (%),End-to-End Delay (ms),Accuracy of Security (%)
109,Autonomous,1562,9,0.08424961065881441,1196,Low,Moderate,High,Path B,Encryption,Eavesdropping,Yes,96,0.6982725935305465,Increase Security,1028.0173457016272,0.047501039470383324,94.47542235466274,26,94.64627070868544
736,Autonomous,1636,19,0.11717295769070385,1380,Medium,Strong,High,Path B,Firewall,Eavesdropping,Yes,96,0.7214891731316725,Optimize Path,1666.8842277514318,0.042225477010996736,93.88427221227856,17,98.14507968130532
278,Ultra-High-Speed,1542,7,0.1269342546507883,1380,Medium,Weak,Medium,Path C,Encryption,Eavesdropping,Yes,57,0.30884727478162,Optimize Path,1469.7280134347156,0.036830400868461365,96.48497597547205,18,98.31569498364858
68,IoT,1660,16,0.1772391560930149,1190,Medium,Strong,Medium,Path B,Firewall,DDoS,Yes,33,0.18066269890240935,Optimize Path,462.91110351973884,0.01768167974236016,91.85604063955435,24,93.14314878724691
69,IoT,1087,6,0.11860886683735684,653,Medium,Strong,High,Path B,IDS,Eavesdropping,Yes,52,0.1300262556501326,Increase Security,1009.1900179523744,0.046177013692686016,97.92222347243928,22,90.84669814275291
165,IoT,522,19,0.027849074223519038,320,Low,Strong,High,Path B,IDS,DDoS,Yes,22,0.7625711127915529,Increase Security,1616.7489053637216,0.02662845236599393,97.5701186774736,25,92.54252402614544
489,Ultra-High-Speed,511,7,0.07381060435218333,446,Medium,Weak,High,Path A,Encryption,DDoS,Yes,24,0.14840169648621535,Increase Security,1479.2740037973197,0.014421654576669413,98.11156261587506,20,95.67826091399584
305,Autonomous,1914,10,0.16519564254161634,1415,Medium,Moderate,Low,Path A,IDS,Spoofing,Yes,86,0.8674770234959726,Increase Security,1069.7122522699156,0.0477453468259398,90.39243576040545,19,97.07270725944456
909,IoT,615,18,0.17802822747920294,182,Medium,Moderate,Low,Path B,IDS,DDoS,No,58,0.8143009836715878,Alert Admin,751.4365733380088,0.015096831334375962,91.78274808322041,23,90.41603233355322
674,IoT,1474,5,0.05987911767433625,1378,High,Weak,Low,Path C,Firewall,Eavesdropping,Yes,59,0.7839195848675399,Alert Admin,1218.734260645625,0.014860446781506647,94.26151548450724,26,99.86903666435256
365,Ultra-High-Speed,1439,8,0.1925620714148052,1171,Low,Strong,High,Path A,Firewall,DDoS,Yes,86,0.1670556694687857,Increase Security,1590.7672298811676,0.014423453758558191,91.1131432147755,13,92.08742533428386
854,Autonomous,1415,13,0.025110042952530682,1307,High,Strong,Medium,Path A,Encryption,DDoS,Yes,85,0.4248307366433112,Alert Admin,646.6333832018529,0.04458636455559567,90.84676155242691,27,90.32835429083876
821,Autonomous,1963,16,0.06312546875267,1818,High,Strong,Low,Path B,IDS,Spoofing,Yes,91,0.760679761220966,Optimize Path,1498.0310563955436,0.023153811528359585,96.8275692473352,21,99.93360855054743
379,Autonomous,1025,14,0.11967149685955175,686,High,Strong,Low,Path A,Encryption,DDoS,Yes,22,0.3145815465462273,Alert Admin,540.111158230096,0.028974905598984763,90.33174157755774,28,90.9966115273125
343,Ultra-High-Speed,1904,19,0.181439006141166,1430,Medium,Weak,Low,Path A,IDS,Spoofing,Yes,38,0.3900160607475607,Optimize Path,1763.974679088675,0.01566195403951293,96.16885783260817,15,93.6124279404101
947,Autonomous,1837,18,0.1187121870757572,1407,Low,Weak,High,Path B,Encryption,Spoofing,Yes,89,0.7959131424201564,Optimize Path,1358.429706270216,0.01962140346063788,90.02527549831909,11,99.89206525798092
899,IoT,1609,12,0.029392541917641936,1558,Medium,Weak,Medium,Path A,Firewall,Spoofing,Yes,33,0.8024598153373704,Increase Security,1181.3426582246975,0.020279437514151247,96.27630354901787,20,96.54168311991931
554,Autonomous,992,19,0.0819257789790464,808,High,Strong,Low,Path B,Encryption,Spoofing,Yes,30,0.23325169126639198,Optimize Path,972.3398731623367,0.02040463932061597,94.3442013811833,13,98.13262301350656
354,Autonomous,1206,9,0.08450968566238892,949,Low,Moderate,High,Path A,IDS,Spoofing,Yes,91,0.8593328197237516,Optimize Path,1387.6440283464765,0.02605774197040015,90.7336075951692,21,97.90415250319212
416,Autonomous,1109,12,0.1214179157437508,691,Medium,Strong,Low,Path C,Firewall,DDoS,Yes,41,0.4877188683153695,Alert Admin,1543.3948367895182,0.010329449663678405,94.17856186522131,26,99.6414579586556
109,Autonomous,1562,9,0.08424961065881441,1196,Low,Moderate,High,Path B,Encryption,Eavesdropping,Yes,96,0.6982725935305465,Increase Security,1028.0173457016272,0.047501039470383324,94.47542235466274,26,94.64627070868544
563,Autonomous,913,20,0.02811059351567216,861,Medium,Strong,High,Path B,IDS,Eavesdropping,Yes,82,0.19693348744087025,Optimize Path,529.1256475014249,0.01771207610665837,99.85971943950344,11,98.7336943964942
762,Autonomous,777,16,0.16786769847120048,581,Medium,Moderate,Low,Path C,Firewall,Eavesdropping,No,99,0.398565961600054,Alert Admin,1087.032618140216,0.026734756405280287,97.38191897324499,23,96.10506174041821
497,IoT,1209,18,0.1337145293445828,885,Medium,Moderate,Medium,Path C,Firewall,DDoS,Yes,29,0.4165922277841987,Alert Admin,303.2113790182128,0.019763782899704097,96.0868876052932,29,92.88957819140717
341,Autonomous,1608,15,0.13299698069519905,1390,Low,Weak,Medium,Path A,IDS,Spoofing,Yes,92,0.9686386653002756,Increase Security,342.68608776588366,0.010992373201702632,93.51826897086814,22,95.93259470175377
942,IoT,958,19,0.14234456114920974,652,Medium,Weak,Medium,Path A,IDS,Eavesdropping,Yes,70,0.5351205076734049,Alert Admin,1193.8902181751007,0.014213355769798573,95.9666290693248,28,98.19138637751631
383,Autonomous,1804,11,0.00962856719567069,1548,High,Strong,Medium,Path B,Firewall,Eavesdropping,No,60,0.17470859204878564,Increase Security,1348.5411210631426,0.032150958171777516,96.67860222239679,22,92.448107400609
533,Ultra-High-Speed,1494,10,0.17151246753225674,1257,Medium,Strong,Low,Path A,IDS,DDoS,Yes,49,0.7007586674397159,Optimize Path,557.6836642166502,0.015890952339933068,97.43736814952446,22,93.47166839674291
300,IoT,1903,9,0.09884248945005998,1486,Medium,Moderate,Low,Path C,Firewall,DDoS,Yes,58,0.9342532990963612,Alert Admin,816.842861981813,0.01834983529594517,97.53213438738877,23,99.97696218661213
139,Ultra-High-Speed,1314,10,0.09929223047105996,1226,Medium,Strong,High,Path C,IDS,Spoofing,No,98,0.5586223368661895,Alert Admin,348.16437072308736,0.03565961476257151,94.28751408341354,28,96.93425842016272
359,IoT,1304,19,0.17166833535982418,1089,Medium,Moderate,Low,Path C,Encryption,Eavesdropping,Yes,50,0.8457085817167271,Optimize Path,1360.1857565952216,0.038105084252946085,93.35476610560872,27,99.81610655642432
836,Ultra-High-Speed,1291,6,0.06746910935381854,833,Low,Strong,High,Path A,Encryption,DDoS,No,58,0.8725740192976446,Alert Admin,1773.0669341795758,0.023823234933947897,97.216296360047,15,90.39932189265608
499,IoT,965,12,0.072383998167573,473,Low,Strong,Medium,Path C,IDS,Eavesdropping,Yes,89,0.30943247096948323,Alert Admin,1527.8138698582543,0.026786891686290733,98.30583325114452,17,91.56634181190522
385,Ultra-High-Speed,1724,12,0.1704527748782363,1409,High,Moderate,High,Path B,Encryption,Spoofing,Yes,55,0.28070974246459396,Optimize Path,360.7317364924567,0.045881540650027385,97.76139403691522,21,97.68364992692601
604,Ultra-High-Speed,1663,8,0.1115417652500088,1262,Medium,Moderate,Low,Path A,Firewall,Eavesdropping,Yes,87,0.6275560238706465,Increase Security,1579.5203384818885,0.018619279311422987,96.80213370933669,17,98.17127282170144
959,Autonomous,1535,9,0.03233428724739238,1269,High,Weak,High,Path C,Firewall,DDoS,Yes,71,0.06297140873370044,Optimize Path,338.4483748266339,0.02358858175344337,97.645637180571,26,97.08704289213648
280,Autonomous,1268,17,0.1763855516609288,1093,High,Strong,High,Path A,IDS,Eavesdropping,Yes,35,0.9640541301314892,Increase Security,1078.920123592907,0.023870402876802747,90.14910264154808,17,93.58085301893377
637,Autonomous,1188,19,0.19619747563253706,998,Low,Weak,Low,Path B,Encryption,Spoofing,No,95,0.4166948396734668,Increase Security,1494.4502789514954,0.031741375134964944,93.75759347803962,25,98.59851471915664
483,IoT,774,5,0.011904940069554336,664,High,Moderate,Medium,Path B,IDS,Spoofing,Yes,73,0.5124397687438842,Increase Security,1167.4936540564565,0.02571043675698877,96.56149714503164,25,94.67174133352448
909,IoT,615,18,0.17802822747920294,182,Medium,Moderate,Low,Path B,IDS,DDoS,No,58,0.8143009836715878,Alert Admin,751.4365733380088,0.015096831334375962,91.78274808322041,23,90.41603233355322
111,Ultra-High-Speed,1078,9,0.1571303236160464,1026,Medium,Moderate,Medium,Path B,Encryption,DDoS,No,29,0.02028031489458082,Optimize Path,1725.9176621143356,0.02831698319443592,94.67869913633932,29,94.81682322455192
866,Ultra-High-Speed,1513,12,0.00027072514309363084,1077,Medium,Strong,Medium,Path B,Firewall,Spoofing,Yes,55,0.2926088940396455,Alert Admin,1215.76974613824,0.029009098680069612,91.726565358324,29,94.9491160477666
139,Ultra-High-Speed,1314,10,0.09929223047105996,1226,Medium,Strong,High,Path C,IDS,Spoofing,No,98,0.5586223368661895,Alert Admin,348.16437072308736,0.03565961476257151,94.28751408341354,28,96.93425842016272
996,IoT,1231,16,0.11542451720766415,995,Low,Weak,Low,Path A,Firewall,Eavesdropping,Yes,52,0.4594833010501653,Increase Security,1059.7518015553878,0.047538482124986764,94.00699281243251,28,98.81249528322607
435,IoT,528,14,0.009129749100476748,313,High,Weak,Medium,Path B,IDS,Spoofing,Yes,78,0.6364287437528491,Increase Security,491.9249113796472,0.03193934342996498,93.4450185514246,27,94.54935071797443
509,IoT,1480,13,0.013288768871154976,1167,Low,Strong,Low,Path C,Firewall,Eavesdropping,Yes,65,0.9135109668312412,Alert Admin,567.5973778928716,0.03977214869349464,90.63923164191941,28,90.15414958448409
273,Autonomous,928,16,0.10104135471532766,796,Low,Moderate,Low,Path A,Encryption,Eavesdropping,Yes,26,0.7588888501404466,Alert Admin,347.7851437923902,0.04068050119923078,96.01367626990067,29,91.43197503880242
99,Autonomous,1074,15,0.029490505341256787,971,Medium,Strong,High,Path A,Encryption,Eavesdropping,No,58,0.6722788294740799,Increase Security,1373.258931931693,0.015980345580827848,98.77758342192732,17,92.12917285604307
764,IoT,1415,17,0.04936477384038045,941,Medium,Strong,Low,Path B,Encryption,Spoofing,Yes,87,0.7618872788907525,Increase Security,1413.6863463203351,0.04643007250952589,90.28857913336122,26,96.1305202586948
850,Autonomous,1459,20,0.1547982756305525,1199,Low,Strong,Low,Path B,IDS,DDoS,No,94,0.634091945079839,Alert Admin,593.1338799575235,0.03781628594357223,97.43767347373544,19,97.48558985670677
104,Autonomous,1748,10,0.11964505881274776,1531,Medium,Strong,Medium,Path B,Encryption,Eavesdropping,Yes,89,0.09329785547674352,Alert Admin,1764.1195293322016,0.04786255371914976,93.207644140217,21,91.92754321887041
214,Autonomous,1660,13,0.1612807234465679,1274,Medium,Strong,Low,Path B,Firewall,Eavesdropping,Yes,51,0.8462873364864602,Increase Security,1135.428137496263,0.023181685340955285,96.25589583469751,27,97.23795230174784
761,Autonomous,1488,11,0.012537924324373171,1100,High,Strong,Low,Path B,Encryption,Spoofing,Yes,22,0.2780487483333393,Increase Security,612.4904202900595,0.023715683653959187,95.75112566939362,24,97.99829454049902
664,IoT,669,18,0.08966381107388444,505,High,Weak,High,Path C,IDS,Eavesdropping,Yes,90,0.1441678158180495,Optimize Path,1438.191214056469,0.013347239529907892,96.53271565832745,11,97.75973908749887
762,Autonomous,777,16,0.16786769847120048,581,Medium,Moderate,Low,Path C,Firewall,Eavesdropping,No,99,0.398565961600054,Alert Admin,1087.032618140216,0.026734756405280287,97.38191897324499,23,96.10506174041821
787,Autonomous,1750,10,0.1332770827156413,1409,Low,Weak,Low,Path C,Encryption,Spoofing,Yes,29,0.6938453862722663,Alert Admin,873.5468968750662,0.045587749013102405,92.90650329365369,15,94.42103746207779
165,IoT,522,19,0.027849074223519038,320,Low,Strong,High,Path B,IDS,DDoS,Yes,22,0.7625711127915529,Increase Security,1616.7489053637216,0.02662845236599393,97.5701186774736,25,92.54252402614544
999,Ultra-High-Speed,1031,18,0.05020027665246005,568,Medium,Strong,Medium,Path B,Firewall,Spoofing,Yes,80,0.31083010102749464,Increase Security,358.02743738578727,0.01325116419363551,93.40108936502868,23,95.46279104790285
853,IoT,1398,13,0.19520276465584274,1320,High,Strong,High,Path B,Encryption,Eavesdropping,No,45,0.4297370089297785,Alert Admin,1318.1639752806434,0.01484325192965851,95.60270075596974,26,95.24111541226955
520,Ultra-High-Speed,2000,20,0.06863347063453165,1598,Low,Weak,High,Path B,IDS,DDoS,Yes,89,0.2146379629044286,Alert Admin,1763.4074528836682,0.04270129663832483,94.51336032739289,27,97.74171500022928
284,IoT,1509,20,0.11195113672767652,1177,Low,Strong,High,Path A,IDS,Eavesdropping,Yes,95,0.052405686461198815,Alert Admin,660.3407495933179,0.03438020489797724,94.87440473759787,13,96.16291790254459
517,Ultra-High-Speed,1187,9,0.008747814461789473,769,High,Moderate,Low,Path A,IDS,DDoS,Yes,22,0.9059736635092605,Optimize Path,1640.1651980643976,0.021293054029277697,94.56105399517212,12,98.704051699421
657,IoT,1846,9,0.021852842061924282,1588,Low,Strong,High,Path C,Firewall,DDoS,No,26,0.1854118178271742,Alert Admin,919.1446091231903,0.032815443983049065,90.16169539954521,21,91.85223330830938
613,Autonomous,1825,15,0.17606295242978542,1679,High,Moderate,Low,Path A,IDS,Eavesdropping,Yes,36,0.3389939701615733,Alert Admin,677.2695595146013,0.03413670313889133,98.30138902276651,13,98.29286677530514
164,IoT,1211,12,0.1812874906688822,1051,Medium,Moderate,Low,Path C,IDS,Spoofing,Yes,92,0.4897040318578551,Alert Admin,1777.307349170403,0.010098183457753769,93.38679604457029,16,95.89038940608341
886,IoT,601,16,0.18854486381882246,315,High,Weak,Medium,Path A,Firewall,DDoS,Yes,82,0.8360792751668383,Increase Security,1277.0041587003086,0.018624362523287617,90.54410127750177,21,96.11531594614776
659,Ultra-High-Speed,1487,6,0.08782996332674968,1203,Low,Moderate,High,Path B,IDS,Eavesdropping,Yes,68,0.9922419148611221,Alert Admin,1173.830755562991,0.014423167482746378,90.12657828484163,22,92.3870080469898
64,IoT,735,5,0.19926686752544948,274,High,Moderate,High,Path C,Encryption,Spoofing,Yes,48,0.2042386205698644,Optimize Path,454.562540146474,0.02486078300974293,95.65564325567955,20,91.8933375349707
91,Autonomous,588,14,0.015411655826866232,188,Medium,Weak,Medium,Path B,Firewall,Eavesdropping,Yes,76,0.17929623526004845,Alert Admin,1300.3580800263153,0.032282637307356685,95.11004763544588,21,90.80869745832106
117,Autonomous,1812,16,0.11755387217243965,1725,High,Strong,Medium,Path C,IDS,DDoS,No,71,0.7642556740241413,Alert Admin,1605.6006946587554,0.0219954296022322,93.91727763631178,25,95.92445440790415
866,Ultra-High-Speed,1513,12,0.00027072514309363084,1077,Medium,Strong,Medium,Path B,Firewall,Spoofing,Yes,55,0.2926088940396455,Alert Admin,1215.76974613824,0.029009098680069612,91.726565358324,29,94.9491160477666
267,Ultra-High-Speed,1222,10,0.030420856644454576,1166,High,Weak,High,Path A,Encryption,DDoS,Yes,37,0.7389458465787275,Increase Security,359.17792938403716,0.03252792369792645,91.14050297705398,12,97.36494208716779
822,Autonomous,1488,15,0.12896652080446278,1092,High,Moderate,Medium,Path B,Encryption,DDoS,Yes,95,0.9275035512965756,Optimize Path,664.9528919744507,0.03613955728232991,94.27203027281834,15,90.86678561150829
685,Autonomous,1472,7,0.002863055533411996,1286,High,Weak,High,Path C,Firewall,Spoofing,Yes,89,0.9168065780747764,Alert Admin,1163.5789579968066,0.04248958154434989,92.89405130704412,10,99.61578971038915
559,Ultra-High-Speed,810,18,0.043578510850998016,437,Medium,Weak,Medium,Path B,IDS,DDoS,Yes,67,0.4807234564689732,Increase Security,785.4142041511061,0.014008453962020979,94.58768289956592,25,90.23806043258342
140,Autonomous,727,9,0.08737014052303592,662,High,Weak,Low,Path B,Encryption,DDoS,Yes,71,0.9036178697987106,Optimize Path,1265.8018913326896,0.04507675727483389,98.69812365813921,29,92.50804132500895
246,Ultra-High-Speed,1165,15,0.05742759161691511,726,Low,Moderate,Low,Path C,Encryption,DDoS,Yes,20,0.4199386853482382,Alert Admin,1038.1749856287925,0.027344903476066957,98.20059365746252,15,95.96738862779907
661,Ultra-High-Speed,1420,6,0.178618041039083,945,Medium,Weak,High,Path A,Encryption,DDoS,Yes,48,0.061298794449223586,Increase Security,1638.168023536622,0.032220359135819325,96.16098562149357,25,93.95149108497637
758,IoT,834,12,0.009370381705520623,586,High,Strong,Low,Path B,Firewall,Eavesdropping,Yes,69,0.8253779778689717,Alert Admin,1280.40442880284,0.0128546805555752,92.40322880744829,12,98.06111817658406
395,Autonomous,1304,11,0.19908750323826196,842,Medium,Strong,Low,Path A,Encryption,Spoofing,Yes,28,0.018646586414782892,Increase Security,1303.620025293425,0.03449253539387689,97.63390678441358,15,93.37853885695304
487,IoT,1540,16,0.0767677766089959,1330,Low,Strong,Low,Path C,IDS,Spoofing,Yes,48,0.4997056733346553,Increase Security,953.2575411798888,0.04197063863839872,95.37120748286742,17,90.60552256241259
476,Autonomous,1752,6,0.16475807684425894,1337,Medium,Strong,Medium,Path B,Encryption,DDoS,Yes,51,0.9610209357652132,Optimize Path,1357.19375419828,0.044864673853154007,96.61917730157928,23,96.90552640399643
517,Ultra-High-Speed,1187,9,0.008747814461789473,769,High,Moderate,Low,Path A,IDS,DDoS,Yes,22,0.9059736635092605,Optimize Path,1640.1651980643976,0.021293054029277697,94.56105399517212,12,98.704051699421
977,IoT,811,19,0.1696084179202968,586,Low,Weak,Medium,Path A,IDS,Eavesdropping,No,84,0.27699781845471605,Alert Admin,493.2196106444822,0.04928160350363928,94.4972730832378,24,92.7666994217908
184,Autonomous,1656,9,0.09278649733766724,1228,High,Strong,Low,Path C,Encryption,Eavesdropping,Yes,58,0.6077098082270046,Alert Admin,990.3099272349233,0.015335249465509713,93.2981580885636,23,93.95646821196712
20,IoT,1073,7,0.026345754690912385,831,Low,Moderate,Low,Path B,Firewall,DDoS,Yes,74,0.8749394056026714,Increase Security,1505.8270631028802,0.021381624410882247,92.97876331522792,24,91.64039947076412
937,IoT,1841,20,0.04839542606340908,1452,High,Moderate,Low,Path B,Encryption,DDoS,Yes,41,0.7191780240519796,Optimize Path,1779.4752634080194,0.04979252117215089,98.1708494691965,10,91.80769919300906
558,Autonomous,1973,14,0.072918745639508,1836,Medium,Weak,Low,Path A,Encryption,Spoofing,Yes,44,0.7606613420236065,Optimize Path,1560.6743724582084,0.02460182773904454,98.32225780504379,13,99.2600741760325
524,Ultra-High-Speed,871,12,0.13849856533384505,484,High,Strong,Medium,Path A,IDS,DDoS,No,35,0.8329316483929149,Alert Admin,1112.5302360505923,0.016791705582037894,99.40717079639109,22,99.32267838838169
582,Ultra-High-Speed,765,12,0.12058857529589233,647,Low,Moderate,Medium,Path C,Encryption,Spoofing,No,37,0.8464351763073069,Alert Admin,1790.6596541518975,0.04447095359157418,93.08394591965146,24,92.04916032515999
